Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
ADNP2,ENSG00000101544,0.441321180783705,0.276800810802369,0.412158166326076,-0.0080212935486746,missense|LC,18080117499,18,80117499,
WNT2,ENSG00000105989,0.441382728480745,0.299212466756784,0.458989586282221,0.0129307176655005,missense|LC,7117278060,7,117278060,
ASAH2,ENSG00000188611,0.441432777648202,0.452592226893776,0.277950882959597,0.00966653123806018,missense|LC,10050196728,10,50196728,
PSD2,ENSG00000146005,0.441448699916134,0.261265893743161,0.449021684543436,0.0114718332410261,missense|LC,5139809336,5,139809336,
DUOX1,ENSG00000137857,0.441546540925754,0.260461218230066,0.472873852052319,0.0074410918605585,missense|LC,15045131889,15,45131889,
PSG11,ENSG00000243130,0.441574398455147,0.272873239461434,0.323428173306418,0.0105096534548832,missense|LC,19043009917,19,43009917,
MOB3B,ENSG00000120162,0.441681172066167,0.26303144396481,1,-0.0400996262596053,missense|LC,9027330470,9,27330470,
ARHGAP8,ENSG00000241484,0.44190399435981,0.269561642937056,0.717594636771383,0.00592766427668582,missense|LC,22044786336,22,44786336,
CD33,ENSG00000105383,0.44198659145378,0.581268565571759,0.270747316430445,0.00679463771710202,missense|LC,19051225015,19,51225015,
GAGE1,ENSG00000205777,0.442002826586275,0.289673475020389,0.892831913417444,-0.0349463962860826,missense|LC,23049603542,X,49603542,
ARL4A,ENSG00000122644,0.44216040351344,0.81300712939678,0.273117166202005,0.0095198576561917,missense|LC,7012688122,7,12688122,
PTPRT,ENSG00000196090,0.442186697605273,0.533060328341743,0.277407665563426,0.00405828813781664,missense|LC,20042080812,20,42080812,
GIPC1,ENSG00000123159,0.442213343698548,0.287553830584331,0.552522192209449,0.0149492765446339,missense|LC,19014472766,19,14472766,
RNF215,ENSG00000099999,0.442242963092581,0.277895916084097,0.993633334539285,-0.0138344599452242,missense|LC,22030373821,22,30373821,
ODF2L,ENSG00000122417,0.442301830145248,0.723977640654246,0.281067895460875,0.00314142287229832,missense|LC,1086348672,1,86348672,
PKD1L2,ENSG00000166473,0.442342798462737,0.279583508440567,0.627784781538712,0.00923795737221758,missense|LC,16081170358,16,81170358,
GNAI2,ENSG00000114353,0.442579843299881,0.760432657380858,0.308383456302998,0.0049433592855887,missense|LC,3050236109,3,50236109,
PLK5,ENSG00000185988,0.44262071070074,0.393855771104558,0.291555985596231,0.00749740610565367,missense|LC,19001526891,19,1526891,
ZNF607,ENSG00000198182,0.442627953339882,0.261823484916748,0.564127997981889,0.0145531028073966,missense|LC,19037697346,19,37697346,
MEF2D,ENSG00000116604,0.442674611503065,0.876829612047838,0.278519148007449,-0.00185081886807252,missense|LC,1156467563,1,156467563,
RBM28,ENSG00000106344,0.442719580354222,0.278140683078066,0.668577702623228,0.00830876682331512,missense|LC,7128310697,7,128310697,
TMEM265,ENSG00000281991,0.442829957343574,0.269389945189104,0.999999995477363,-0.0400504958293092,missense|LC,16030736090,16,30736090,
SYCE2,ENSG00000161860,0.442867223322887,0.298354431351335,0.508385712994415,-0.0122170222348784,missense|LC,19012894133,19,12894133,
IGSF11,ENSG00000144847,0.442997890059871,0.576462937487089,0.279616307947921,-0.00880701783727621,missense|LC,3118902492,3,118902492,
PLA2G2D,ENSG00000117215,0.443009203953205,0.309779861747414,0.456504799121359,0.0114644922729219,missense|LC,1020114030,1,20114030,
HAUS6,ENSG00000147874,0.443037165764319,0.281989316715558,0.402482664406402,0.00989116719604868,missense|LC,9019049601,9,19049601,
CYP39A1,ENSG00000146233,0.443196458706364,0.285972165125671,0.620002792515631,0.00769592265158744,missense|LC,6046550311,6,46550311,
CCDC113,ENSG00000103021,0.44320367509072,0.284830863726197,0.273689450543354,0.0163083904912504,missense|LC,16058249980,16,58249980,
ZDBF2,ENSG00000204186,0.44322518247995,0.848268300724938,0.269645630944217,0.00100151444606291,missense|LC,2206281778,2,206281778,
BICD2,ENSG00000185963,0.443272289949185,0.278360132669441,0.278480584951548,0.0119334932882973,missense|LC,9092713363,9,92713363,
LRRC42,ENSG00000116212,0.443304742282907,0.270104360224209,0.999880195181492,-0.0214956618921342,missense|LC,1053951936,1,53951936,
ST6GALNAC6,ENSG00000160408,0.443335823972299,0.389620718619226,0.267970046107229,0.0150207624079755,missense|LC,9127886374,9,127886374,
SEMA5A,ENSG00000112902,0.443612465364618,0.405981064114165,0.259699021967216,-0.00854579003091717,missense|LC,5009042794,5,9042794,
UNC5D,ENSG00000156687,0.443723072777016,0.459467623110546,0.274743645688262,-0.00919228382476949,missense|LC,8035235701,8,35235701,
PPP6R3,ENSG00000110075,0.443777295290237,0.265605981001504,0.918071893664792,-0.0169863672353136,missense|LC,11068537632,11,68537632,
OR4F4,ENSG00000177693,0.443831542844449,0.270999088748637,0.999767273007119,-0.0394749212082432,missense|LC,15101922082,15,101922082,
OR1J2,ENSG00000197233,0.443895021773508,0.323664438849476,0.441995171554401,0.0259985980392768,missense|LC,9122510802,9,122510802,
PWWP2B,ENSG00000171813,0.443926923990591,0.330798437180932,0.267813060504864,0.0089906672877994,missense|LC,10132397133,10,132397133,
ATP8B4,ENSG00000104043,0.443935405520375,0.332450240647847,0.278084383708819,0.0069625026426727,missense|LC,15049860091,15,49860091,
GAR1,ENSG00000109534,0.443972335440311,0.283833053863415,0.447655789679631,0.0182660088419519,missense|LC,4109816086,4,109816086,
TMEM168,ENSG00000146802,0.443989952460467,0.283361809259617,1,-0.0149672703633451,missense|LC,7112767111,7,112767111,
AMZ1,ENSG00000174945,0.4440317146627,0.589642013628348,0.272730300098042,-0.00334272914208373,missense|LC,7002700343,7,2700343,
NDUFB4,ENSG00000065518,0.444079335723173,0.272861310085486,1,-0.0400303735912982,missense|LC,3120596257,3,120596257,
C2CD4A,ENSG00000198535,0.444200444802696,0.283486511687031,0.788658670110575,-0.0104476815392154,missense|LC,15062067518,15,62067518,
NANOG,ENSG00000111704,0.444217074505307,0.266914732347318,1,-0.0362084605813877,missense|LC,12007789553,12,7789553,
SLC25A5,ENSG00000005022,0.444256451541614,0.725780658256756,0.272274564681791,0.0152145053277294,missense|LC,23119468473,X,119468473,
CDX2,ENSG00000165556,0.444366883974888,0.594829229948656,0.275164605979382,0.0105593067735257,missense|LC,13027962987,13,27962987,
TMC5,ENSG00000103534,0.444561877450145,0.271697491795493,0.404865516126557,0.00920637687755144,missense|LC,16019439982,16,19439982,
CD1A,ENSG00000158477,0.444611884201516,0.277712477295238,0.770396789644795,0.0130866476417801,missense|LC,1158254122,1,158254122,
LEPROT,ENSG00000213625,0.44461341609138,0.525908565572856,0.300248294200663,0.0226694007071293,missense|LC,1065420620,1,65420620,
CNPPD1,ENSG00000115649,0.44471896591556,0.59938622520393,0.278755806428966,0.00785122711253848,missense|LC,2219167898,2,219167898,
AGPS,ENSG00000018510,0.444780975696324,0.984841586432445,0.277751761296328,0.000240543694998469,missense|LC,2177392660,2,177392660,
H2BC8,ENSG00000273802,0.444809731003934,0.837295539010066,0.269680984043697,0.00868801958507823,missense|LC,6026216151,6,26216151,
EOMES,ENSG00000163508,0.444836725259441,0.285513286984419,0.99939161184958,-0.0107304763383151,missense|LC,3027717009,3,27717009,
HDC,ENSG00000140287,0.44483889584836,0.291772280500803,0.923846071808161,-0.0123406091304132,missense|LC,15050242208,15,50242208,
DEFB108B,ENSG00000184276,0.444839396281223,0.406919942212622,0.277446003190317,0.0204169926591896,missense|LC,11071833095,11,71833095,
SPANXN3,ENSG00000189252,0.444849687500604,0.279821552064458,0.999720955728663,-0.0335244707794833,missense|LC,23143508784,X,143508784,
CLN6,ENSG00000128973,0.444934151226861,0.812093790597877,0.281314723217463,0.00373527755249295,missense|LC,15068205021,15,68205021,
RABL2B,ENSG00000079974,0.445011697623236,0.278692915580945,0.350392705594589,-0.0256845431134632,missense|LC,22050768579,22,50768579,
HSD17B4,ENSG00000133835,0.445217699910791,0.283321274021158,0.577081541853747,0.0110290493349013,missense|LC,5119452452,5,119452452,
IPO9,ENSG00000198700,0.44524691244056,0.260818723424588,0.999998224440933,-0.021525309990126,missense|LC,1201829086,1,201829086,
KLK3,ENSG00000142515,0.445435786154677,0.279211694483911,0.944779086391402,-0.0213584970787156,missense|LC,19050854871,19,50854871,
GOPC,ENSG00000047932,0.445587360446411,0.272147783148534,0.576164873455898,-0.0258236051348712,missense|LC,6117563187,6,117563187,
NIPSNAP3A,ENSG00000136783,0.445598414065426,0.268996454304895,1,-0.0399209375274986,missense|LC,9104747709,9,104747709,
DACT1,ENSG00000165617,0.445689947672704,0.769675571921841,0.267337019800168,-0.00333131203534376,missense|LC,14058638179,14,58638179,
RIPK4,ENSG00000183421,0.445705290108033,0.26453134651477,0.997298333482253,-0.0145331682645975,missense|LC,21041740748,21,41740748,
PUM1,ENSG00000134644,0.445713247892964,0.781105365288503,0.279634181144751,-0.00467941126753439,missense|LC,1030933093,1,30933093,
AC002996.1,ENSG00000257767,0.445723015704623,0.890268513657448,0.275035067901925,0.00279763737062577,missense|LC,12111748933,12,111748933,
ALDH1A3,ENSG00000184254,0.445807700222614,0.561153201236904,0.265845283457604,0.0129414051612355,missense|LC,15100879834,15,100879834,
CCL27,ENSG00000213927,0.445836917493606,0.282108964197372,0.988324935804559,-0.040180399998117,missense|LC,9034656894,9,34656894,
CYB5R3,ENSG00000100243,0.445873212386779,0.282974858251275,0.691700781446808,-0.0136118099088598,missense|LC,22042614713,22,42614713,
RBKS,ENSG00000171174,0.445944285570558,0.301601634142797,0.367785108519425,-0.0148392738973493,missense|LC,2027779327,2,27779327,
GON7,ENSG00000170270,0.44603442668602,0.613495421586201,0.286823710892015,0.0260275053565565,missense|LC,14093203642,14,93203642,
ZBTB9,ENSG00000213588,0.446058246608886,0.925190422663047,0.283733093158998,0.00125972961550755,missense|LC,6033449586,6,33449586,
STARD3NL,ENSG00000010270,0.446076447247771,0.803760103220068,0.270260843613142,0.0106148211806255,missense|LC,7038207442,7,38207442,
TPTE,ENSG00000274391,0.446168077002111,0.959791826637419,0.289219834177314,0.000416013879862853,missense|LC,21010538551,21,10538551,
RASD2,ENSG00000100302,0.446202483727481,0.26751240808062,1,-0.0402094540743561,missense|LC,22035546673,22,35546673,
GOLGA8K,ENSG00000249931,0.446240655219827,0.282559334705502,0.370714674765536,0.0115422247877016,missense|LC,15032392785,15,32392785,
TCERG1L,ENSG00000176769,0.446328775957022,0.275272573814633,0.46456023433779,0.00846256390159941,missense|LC,10131093063,10,131093063,
UQCRFS1,ENSG00000169021,0.446346372446478,0.601677968376168,0.26970012975162,0.0170522811543162,missense|LC,19029207448,19,29207448,
NMS,ENSG00000204640,0.44634986346634,0.269798368137203,1,-0.040259818849396,missense|LC,2100470439,2,100470439,
SEBOX,ENSG00000274529,0.446355969638267,0.922823037298229,0.297315869138274,-0.00190515600614136,missense|LC,17028359261,17,28359261,
NSG2,ENSG00000170091,0.446387803650521,0.2678324582127,1,-0.0394907220917064,missense|LC,5174046663,5,174046663,
ICAM1,ENSG00000090339,0.446444177740167,0.584375455789374,0.274887816163957,-0.00508697754786642,missense|LC,19010271101,19,10271101,
ITIH3,ENSG00000162267,0.446463625433616,0.275636699588624,0.436577203789604,-0.0103145662020726,missense|LC,3052789798,3,52789798,
SERPINB6,ENSG00000124570,0.446512030727655,0.268327002523855,0.969980948685336,-0.0214447135777684,missense|LC,6002948211,6,2948211,
SLC25A15,ENSG00000102743,0.446587701870792,0.498488732317195,0.304973588783687,0.00924450751603755,missense|LC,13040793149,13,40793149,
PPBP,ENSG00000163736,0.446692858143668,0.728761752466195,0.275728448670479,0.0156929377168908,missense|LC,4073981441,4,73981441,
NINL,ENSG00000101004,0.446725660081242,0.267097095775597,0.711146807311649,0.00772351712283939,missense|LC,20025453385,20,25453385,
TRIM46,ENSG00000163462,0.446745002843829,0.272371920706863,0.64075432927852,-0.0166020380833752,missense|LC,1155169327,1,155169327,
CEACAM3,ENSG00000170956,0.446809291570887,0.282711780371708,0.999935079119897,-0.0224627259594256,missense|LC,19041796583,19,41796583,
MSH6,ENSG00000116062,0.446823251947583,0.510783289105587,0.275118537987046,-0.00454053793004376,missense|LC,2047783145,2,47783145,
TAF9B,ENSG00000187325,0.446837013768584,0.289513842310409,1,-0.0196049226297772,missense|LC,23078124836,X,78124836,
CDH10,ENSG00000040731,0.446891595439789,0.843778670293048,0.281817266934805,-0.00313464999501227,missense|LC,5024487578,5,24487578,
LYPD6B,ENSG00000150556,0.447119885527407,0.288645904965543,0.611754316945287,-0.0214015259460747,missense|LC,2149130905,2,149130905,
C22orf31,ENSG00000100249,0.447131575565574,0.296220477177089,0.50905142353662,0.00852839433471884,missense|LC,22029053683,22,29053683,
MPLKIP,ENSG00000168303,0.447155604561566,0.710333967952753,0.270920683671171,0.011014178712473,missense|LC,7040133000,7,40133000,
MRC2,ENSG00000011028,0.447183635392241,0.27517552509405,0.279696496572099,0.00843171769385495,missense|LC,17062627733,17,62627733,
LRRC25,ENSG00000175489,0.447242936634193,0.282937698820406,0.996822139773154,-0.0212112028543409,missense|LC,19018386138,19,18386138,
C1QTNF7,ENSG00000163145,0.447276332208586,0.267208429364578,1,-0.026393025273091,missense|LC,4015340101,4,15340101,
BTBD6,ENSG00000184887,0.447490030567842,0.56646980372181,0.282937602734177,-0.00799876014520187,missense|LC,14105246728,14,105246728,
CRIM1,ENSG00000150938,0.447507070310109,0.274022697763126,0.806435397305402,-0.0100015631411089,missense|LC,2036356247,2,36356247,
ASB3,ENSG00000115239,0.447520799537179,0.294769115929776,0.936070656160902,-0.0112309717291105,missense|LC,2053670393,2,53670393,
ACVR2B,ENSG00000114739,0.447602288346582,0.981604474671348,0.275093832787831,0.000344742636940212,missense|LC,3038454238,3,38454238,
CCL16,ENSG00000275152,0.44767349416423,0.278773225517521,1,-0.0402750204497432,missense|LC,17035977496,17,35977496,
ALDOB,ENSG00000136872,0.44770519679505,0.289892473277328,0.595783540450415,0.0129384160972766,missense|LC,9101421755,9,101421755,
NDUFAF6,ENSG00000156170,0.447785711859625,0.609656480990712,0.29169921718586,0.00624495007164696,missense|LC,8095024911,8,95024911,
LILRA6,ENSG00000244482,0.447812906481359,0.666271092111191,0.282534300100483,0.00299083938453884,missense|LC,19054238787,19,54238787,
DCAF8L2,ENSG00000189186,0.447832335083175,0.448381227197063,0.279318157030396,0.0127584881964936,missense|LC,23027746825,X,27746825,
PPP1R8,ENSG00000117751,0.447833229959614,0.269239847251746,1,-0.0402527204323127,missense|LC,1027830673,1,27830673,
TNFRSF10B,ENSG00000120889,0.447844207245764,0.268831294014149,0.939162417325577,-0.0209187030350554,missense|LC,8023015602,8,23015602,
OR2G6,ENSG00000188558,0.447872253380587,0.270635655076551,0.651753846457966,-0.016492660762992,missense|LC,1248521613,1,248521613,
LAMA4,ENSG00000112769,0.447906378715912,0.262457888415602,0.991885486946705,-0.0105116682391621,missense|LC,6112109353,6,112109353,
KPNA5,ENSG00000196911,0.447944453233324,0.269559707796948,0.999334055007274,-0.0258381376256836,missense|LC,6116681218,6,116681218,
SNX1,ENSG00000028528,0.447973111818371,0.57886704338371,0.288921540398484,-0.00597401115276076,missense|LC,15064093537,15,64093537,
FNBP1,ENSG00000187239,0.448043543144039,0.604142546829255,0.291094744484481,0.00722047829300352,missense|LC,9129890481,9,129890481,
FN1,ENSG00000115414,0.44810222925842,0.271926520909002,0.80989264021544,-0.00673124105529179,missense|LC,2215361525,2,215361525,
TMED1,ENSG00000099203,0.448138822682946,0.636042549342378,0.268390533972673,0.0150723950020351,missense|LC,19010828949,19,10828949,
Z83844.1,ENSG00000100101,0.44818012814333,0.743351336707213,0.266773855956486,0.00834970419425943,missense|LC,22037686304,22,37686304,
KIAA2013,ENSG00000116685,0.448194893902145,0.48779672576092,0.29117506623837,-0.00590697015207656,missense|LC,1011920237,1,11920237,
AGBL1,ENSG00000273540,0.448251006536188,0.576330821785462,0.274707391143779,0.00425304508359426,missense|LC,15086079978,15,86079978,
CHI3L2,ENSG00000064886,0.448300742909529,0.7802335112836,0.270536418290499,0.00513403648394646,missense|LC,1111195796,1,111195796,
FOXF1,ENSG00000103241,0.448374733437458,0.288765671684463,0.562754866553016,-0.018438047022781,missense|LC,16086510432,16,86510432,
IGFL4,ENSG00000204869,0.448399870004907,0.835432940873999,0.277775710649652,0.00869813952655635,missense|LC,19046039845,19,46039845,
NDUFS5,ENSG00000168653,0.448554798192486,0.282232108107375,0.999983741912223,-0.0403200253577123,missense|LC,1039028684,1,39028684,
NCAPG,ENSG00000109805,0.44862166984843,0.274766874082735,0.691966200557441,-0.0123583907368955,missense|LC,4017811031,4,17811031,
SEMA5B,ENSG00000082684,0.448666248281176,0.274916804266863,0.387516424858431,-0.010958722017096,missense|LC,3122910048,3,122910048,
CCDC179,ENSG00000255359,0.448702947624698,0.366336326321008,0.479723856877723,0.0149278179679347,missense|LC,11022847463,11,22847463,
NRXN2,ENSG00000110076,0.448771881991471,0.858220561831092,0.270292656323911,-0.00149040685127734,missense|LC,11064601406,11,64601406,
GREM2,ENSG00000180875,0.448866327932736,0.514543435876587,0.340488063107139,0.0121344723697648,missense|LC,1240492867,1,240492867,
CCDC80,ENSG00000091986,0.448887003162206,0.274129901774022,0.387833822117772,-0.0105257699166644,missense|LC,3112605392,3,112605392,
